Date,Open,High,Low,Close,Adj Close,Volume
1995-12-15,0.316964,0.327009,0.30692,0.314732,0.267874,726880000
1995-12-18,0.313616,0.314732,0.284598,0.287946,0.245076,666534400
1995-12-19,0.292411,0.296875,0.287946,0.292411,0.248876,430864000
1995-12-20,0.299107,0.300223,0.290179,0.291295,0.247926,365736000
1995-12-21,0.292411,0.292411,0.282366,0.290179,0.246977,332875200
1995-12-22,0.291295,0.293527,0.28683,0.287946,0.245076,234662400
1995-12-26,0.290179,0.290179,0.283482,0.286272,0.243651,139507200
1995-12-27,0.28683,0.297991,0.284598,0.289063,0.246027,268564800
1995-12-28,0.28683,0.292411,0.284598,0.285714,0.243176,249995200
1995-12-29,0.285714,0.289063,0.282366,0.284598,0.242227,304136000
1996-01-02,0.287946,0.287946,0.283482,0.28683,0.244126,139294400
1996-01-03,0.285714,0.293527,0.284598,0.28683,0.244126,429833600
1996-01-04,0.289063,0.289063,0.280134,0.281808,0.239852,300182400
1996-01-05,0.282366,0.305804,0.280134,0.305804,0.260275,445928000
1996-01-08,0.308036,0.316964,0.303571,0.309152,0.263125,121340800
1996-01-09,0.309152,0.309152,0.292411,0.292411,0.248876,251216000
1996-01-10,0.290179,0.310268,0.287946,0.305804,0.260275,365433600
1996-01-11,0.291295,0.3125,0.289063,0.3125,0.265974,756739200
1996-01-12,0.310268,0.310268,0.296875,0.302455,0.257425,401856000
1996-01-15,0.301339,0.308036,0.297991,0.304688,0.259326,363081600
1996-01-16,0.30692,0.310268,0.300223,0.308594,0.26265,352912000
1996-01-17,0.30692,0.30692,0.301339,0.303571,0.258375,236409600
1996-01-18,0.293527,0.297991,0.271205,0.285156,0.242702,698387200
1996-01-19,0.276786,0.283482,0.262277,0.266741,0.227028,829225600
1996-01-22,0.265625,0.276786,0.261161,0.272321,0.231777,499744000
1996-01-23,0.301339,0.303571,0.276786,0.282366,0.240327,988288000
1996-01-24,0.28683,0.287946,0.283482,0.287946,0.245076,655894400
1996-01-25,0.283482,0.285714,0.268973,0.270089,0.229878,445200000
1996-01-26,0.271205,0.279018,0.25558,0.273438,0.232728,735750400
1996-01-29,0.258929,0.265625,0.256696,0.260045,0.221329,332595200
1996-01-30,0.241071,0.251116,0.239816,0.243862,0.207555,622843200
1996-01-31,0.247768,0.25,0.24442,0.246652,0.20993,328059200
1996-02-01,0.245536,0.253348,0.245536,0.253348,0.215629,333043200
1996-02-02,0.257813,0.264509,0.256696,0.261161,0.222279,555979200
1996-02-05,0.265067,0.265625,0.258929,0.261161,0.222279,318729600
1996-02-06,0.261161,0.267857,0.261161,0.264509,0.225129,226217600
1996-02-07,0.265625,0.265625,0.247768,0.252232,0.214679,360326400
1996-02-08,0.245536,0.251116,0.245536,0.248884,0.21183,263166400
1996-02-09,0.248884,0.254464,0.246652,0.247768,0.21088,205688000
1996-02-12,0.251116,0.254464,0.25,0.253348,0.215629,194275200
1996-02-13,0.25,0.257813,0.248884,0.251116,0.213729,228502400
1996-02-14,0.252232,0.252232,0.244978,0.246652,0.20993,163184000
1996-02-15,0.246652,0.251116,0.24442,0.25,0.21278,122080000
1996-02-16,0.251116,0.253348,0.245536,0.245536,0.20898,156441600
1996-02-20,0.25,0.263393,0.25,0.258929,0.220379,376913600
1996-02-21,0.262277,0.265625,0.260045,0.264509,0.225129,221838400
1996-02-22,0.267857,0.268973,0.264509,0.266741,0.227028,184184000
1996-02-23,0.266741,0.270089,0.264509,0.266741,0.227028,173286400
1996-02-26,0.267857,0.268973,0.263393,0.263393,0.224179,118283200
1996-02-27,0.266741,0.266741,0.254464,0.25558,0.217529,149161600
1996-02-28,0.257813,0.257813,0.246652,0.247768,0.21088,187913600
1996-02-29,0.245536,0.247768,0.243304,0.245536,0.20898,112884800
1996-03-01,0.246652,0.246652,0.237723,0.239955,0.20423,231134400
1996-03-04,0.243304,0.24442,0.234375,0.234375,0.199481,187555200
1996-03-05,0.236607,0.238839,0.234375,0.237723,0.20233,118440000
1996-03-06,0.238839,0.239955,0.233259,0.233817,0.199006,99052800
1996-03-07,0.234375,0.235491,0.226563,0.230469,0.196156,260064000
1996-03-08,0.229911,0.234375,0.223214,0.232143,0.197581,149004800
1996-03-11,0.234375,0.235491,0.229911,0.231027,0.196631,127008000
1996-03-12,0.232143,0.235491,0.228795,0.230469,0.196156,96152000
1996-03-13,0.231027,0.233259,0.228795,0.229911,0.195681,99680000
1996-03-14,0.231027,0.231027,0.227679,0.228795,0.194732,93363200
1996-03-15,0.232143,0.232143,0.227679,0.231027,0.196631,101382400
1996-03-18,0.231585,0.233259,0.229911,0.233259,0.198531,109132800
1996-03-19,0.235491,0.236607,0.228795,0.229911,0.195681,124364800
1996-03-20,0.229911,0.229911,0.22433,0.225446,0.191881,115987200
1996-03-21,0.227679,0.227679,0.223214,0.22433,0.190931,109984000
1996-03-22,0.225446,0.226563,0.222098,0.226563,0.192832,107564800
1996-03-25,0.227679,0.229911,0.214286,0.214286,0.182383,164371200
1996-03-26,0.214286,0.21875,0.210938,0.21317,0.181433,160798400
1996-03-27,0.207589,0.225446,0.205357,0.225446,0.191881,429296000
1996-03-28,0.220982,0.228795,0.215402,0.21596,0.183808,295892800
1996-03-29,0.216518,0.220982,0.212054,0.219308,0.186657,166521600
1996-04-01,0.22433,0.231027,0.21889,0.227679,0.193782,158636800
1996-04-02,0.228795,0.228795,0.222098,0.223214,0.189982,101438400
1996-04-03,0.22433,0.22433,0.217215,0.219308,0.186657,72240000
1996-04-04,0.219866,0.219866,0.214286,0.215402,0.183333,86049600
1996-04-08,0.21317,0.21875,0.212054,0.217634,0.185232,168828800
1996-04-09,0.222098,0.236607,0.217634,0.232143,0.197581,235076800
1996-04-10,0.233259,0.236607,0.231027,0.232143,0.197581,174764800
1996-04-11,0.233259,0.234375,0.227679,0.229911,0.195681,98268800
1996-04-12,0.231027,0.231027,0.226563,0.227679,0.193782,81435200
1996-04-15,0.227679,0.229911,0.223214,0.229911,0.195681,154078400
1996-04-16,0.231027,0.232143,0.228795,0.231027,0.196631,101416000
1996-04-17,0.231027,0.232143,0.22433,0.225446,0.191881,85411200
1996-04-18,0.226563,0.226702,0.216518,0.220982,0.188082,217246400
1996-04-19,0.219866,0.22433,0.219866,0.223772,0.190457,101796800
1996-04-22,0.225446,0.227679,0.222098,0.22433,0.190931,111115200
1996-04-23,0.22433,0.225446,0.219866,0.220982,0.188082,169948800
1996-04-24,0.219866,0.220982,0.21596,0.216518,0.184282,128340800
1996-04-25,0.217634,0.222098,0.215402,0.222098,0.189032,174406400
1996-04-26,0.223214,0.22433,0.219866,0.220982,0.188082,188865600
1996-04-29,0.223214,0.223214,0.21875,0.220982,0.188082,121049600
1996-04-30,0.222098,0.222098,0.215402,0.217634,0.185232,136662400
1996-05-01,0.217634,0.220982,0.215402,0.217634,0.185232,112705600
1996-05-02,0.21875,0.21875,0.209821,0.212054,0.180483,188305600
1996-05-03,0.215402,0.215402,0.209821,0.21317,0.181433,108460800
1996-05-06,0.222098,0.231027,0.220982,0.228795,0.194732,289486400
1996-05-07,0.235491,0.24442,0.234375,0.239955,0.20423,353539200
1996-05-08,0.243304,0.243304,0.228795,0.238839,0.20328,186793600
1996-05-09,0.235491,0.236607,0.229911,0.233259,0.198531,98078400
1996-05-10,0.234375,0.24442,0.232143,0.243304,0.207081,110588800
1996-05-13,0.242188,0.246652,0.237723,0.241629,0.205655,187017600
1996-05-14,0.247768,0.25,0.245536,0.245536,0.20898,197624000
1996-05-15,0.248884,0.257813,0.247768,0.254464,0.216579,292364800
1996-05-16,0.252232,0.25558,0.248884,0.253348,0.215629,130076800
1996-05-17,0.253348,0.253348,0.245536,0.246652,0.20993,123300800
1996-05-20,0.248884,0.251116,0.246652,0.249442,0.212305,84515200
1996-05-21,0.25,0.251116,0.242188,0.242188,0.206131,114385600
1996-05-22,0.24442,0.24442,0.229911,0.232701,0.198056,201880000
1996-05-23,0.233259,0.237723,0.229911,0.234375,0.199481,124051200
1996-05-24,0.234375,0.239955,0.233259,0.238839,0.20328,113243200
1996-05-28,0.238839,0.243304,0.235491,0.235491,0.200431,101852800
1996-05-29,0.234375,0.234375,0.220982,0.222098,0.189032,219520000
1996-05-30,0.222098,0.229911,0.220982,0.227679,0.193782,103465600
1996-05-31,0.228795,0.237723,0.227679,0.233259,0.198531,162646400
1996-06-03,0.231027,0.232143,0.220982,0.220982,0.188082,125462400
1996-06-04,0.214286,0.217634,0.21317,0.21596,0.183808,762238400
1996-06-05,0.226563,0.227679,0.216518,0.22433,0.190931,510104000
1996-06-06,0.223214,0.225446,0.215402,0.216518,0.184282,362096000
1996-06-07,0.214286,0.217634,0.209821,0.217634,0.185232,267769600
1996-06-10,0.217634,0.21875,0.214286,0.215402,0.183333,106366400
1996-06-11,0.216518,0.216518,0.214286,0.214286,0.182383,153059200
1996-06-12,0.21875,0.21875,0.214286,0.216518,0.184282,151916800
1996-06-13,0.217634,0.222517,0.214286,0.219866,0.187132,191419200
1996-06-14,0.220982,0.220982,0.21317,0.213728,0.181908,144961600
1996-06-17,0.215402,0.215402,0.210938,0.210938,0.179533,112929600
1996-06-18,0.210938,0.212054,0.202009,0.203125,0.172883,223227200
1996-06-19,0.206473,0.208705,0.202009,0.206473,0.175733,134467200
1996-06-20,0.208705,0.208705,0.200893,0.203125,0.172883,147089600
1996-06-21,0.204241,0.204241,0.199777,0.202009,0.171934,161851200
1996-06-24,0.202009,0.202009,0.197545,0.198661,0.169084,122763200
1996-06-25,0.197545,0.198661,0.18192,0.184152,0.156735,246960000
1996-06-26,0.184152,0.185268,0.175223,0.177455,0.151035,404331200
1996-06-27,0.178571,0.1875,0.176339,0.184152,0.156735,229241600
1996-06-28,0.186384,0.1875,0.184152,0.1875,0.159585,115684800
1996-07-01,0.188616,0.191964,0.1875,0.191964,0.163384,131980800
1996-07-02,0.190848,0.191964,0.1875,0.1875,0.159585,89006400
1996-07-03,0.18192,0.18192,0.172991,0.172991,0.147236,288612800
1996-07-05,0.172991,0.176339,0.171875,0.174107,0.148186,106153600
1996-07-08,0.175223,0.177455,0.169643,0.170759,0.145336,188910400
1996-07-09,0.174107,0.175223,0.169643,0.169643,0.144386,187824000
1996-07-10,0.170759,0.174107,0.167411,0.167411,0.142487,169388800
1996-07-11,0.167411,0.168527,0.155134,0.159598,0.135837,291155200
1996-07-12,0.164063,0.164063,0.154018,0.161272,0.137262,268990400
1996-07-15,0.16183,0.16183,0.152902,0.15346,0.130613,133224000
1996-07-16,0.155134,0.155134,0.142857,0.15067,0.128238,289217600
1996-07-17,0.155134,0.15625,0.148438,0.15067,0.128238,233598400
1996-07-18,0.191964,0.194196,0.18178,0.186384,0.158635,897052800
1996-07-19,0.186384,0.1875,0.185268,0.185268,0.157685,265977600
1996-07-22,0.186384,0.186384,0.178571,0.180804,0.153886,152208000
1996-07-23,0.183036,0.184152,0.180804,0.183036,0.155785,130121600
1996-07-24,0.178571,0.1875,0.177455,0.185826,0.15816,264073600
1996-07-25,0.188616,0.190848,0.185268,0.1875,0.159585,114430400
1996-07-26,0.191964,0.196429,0.188616,0.196429,0.167184,123681600
1996-07-29,0.196429,0.200893,0.194196,0.198661,0.169084,195697600
1996-07-30,0.202009,0.203125,0.189732,0.190848,0.162434,189403200
1996-07-31,0.189732,0.196429,0.189732,0.196429,0.167184,92780800
1996-08-01,0.196429,0.196429,0.188616,0.189732,0.161484,110163200
1996-08-02,0.19308,0.196429,0.189732,0.19308,0.164334,127948800
1996-08-05,0.19308,0.195313,0.186384,0.1875,0.159585,101012800
1996-08-06,0.1875,0.191964,0.185268,0.191964,0.163384,93587200
1996-08-07,0.194196,0.202009,0.19308,0.199777,0.170034,248460800
1996-08-08,0.199777,0.199777,0.195313,0.197545,0.168134,101516800
1996-08-09,0.198661,0.208705,0.197545,0.206473,0.175733,230787200
1996-08-12,0.208705,0.210938,0.199777,0.205357,0.174783,151345600
1996-08-13,0.204241,0.206473,0.199777,0.200893,0.170984,103510400
1996-08-14,0.202009,0.205357,0.202009,0.203125,0.172883,71859200
1996-08-15,0.202009,0.203125,0.198661,0.198661,0.169084,107620800
1996-08-16,0.202009,0.202009,0.197545,0.200893,0.170984,141758400
1996-08-19,0.199777,0.210938,0.199777,0.210938,0.179533,226318400
1996-08-20,0.21317,0.21317,0.208705,0.209821,0.178583,211758400
1996-08-21,0.209821,0.210938,0.204241,0.205357,0.174783,113344000
1996-08-22,0.205357,0.207589,0.204241,0.207589,0.176683,87684800
1996-08-23,0.205357,0.214286,0.205357,0.21317,0.181433,203459200
1996-08-26,0.21317,0.215402,0.209821,0.215402,0.183333,89678400
1996-08-27,0.215402,0.223214,0.214286,0.221959,0.188913,289307200
1996-08-28,0.222098,0.223214,0.21875,0.222098,0.189032,163598400
1996-08-29,0.222098,0.222098,0.217634,0.21875,0.186182,106926400
1996-08-30,0.220982,0.220982,0.216518,0.216518,0.184282,105728000
1996-09-03,0.215402,0.217634,0.21317,0.215402,0.183333,68297600
1996-09-04,0.21317,0.219866,0.21317,0.215402,0.183333,101449600
1996-09-05,0.209821,0.212054,0.204241,0.204241,0.173833,279585600
1996-09-06,0.206473,0.207589,0.202009,0.205357,0.174783,240833600
1996-09-09,0.202009,0.203125,0.195313,0.196429,0.167184,148243200
1996-09-10,0.197545,0.197545,0.191964,0.191964,0.163384,155713600
1996-09-11,0.191964,0.194196,0.1875,0.188616,0.160535,147201600
1996-09-12,0.1875,0.188616,0.180804,0.18192,0.154835,260915200
1996-09-13,0.18192,0.189732,0.18192,0.1875,0.159585,166611200
1996-09-16,0.191964,0.205357,0.190848,0.199777,0.170034,244652800
1996-09-17,0.204241,0.206473,0.200893,0.205357,0.174783,209171200
1996-09-18,0.205357,0.215402,0.204241,0.209821,0.178583,353360000
1996-09-19,0.210938,0.210938,0.208705,0.208705,0.177633,119470400
1996-09-20,0.208705,0.209821,0.203125,0.204241,0.173833,149150400
1996-09-23,0.204241,0.204241,0.199777,0.199777,0.170034,45763200
1996-09-24,0.199777,0.204241,0.199777,0.200893,0.170984,143785600
1996-09-25,0.200893,0.202009,0.196429,0.199777,0.170034,109043200
1996-09-26,0.199777,0.200893,0.198661,0.199777,0.170034,103286400
1996-09-27,0.198661,0.199777,0.197545,0.199219,0.169559,81569600
1996-09-30,0.197545,0.199777,0.197545,0.198103,0.168609,85444800
1996-10-01,0.196429,0.220982,0.196429,0.219866,0.187132,539246400
1996-10-02,0.210938,0.219866,0.206473,0.210938,0.179533,276819200
1996-10-03,0.210938,0.212054,0.199777,0.199777,0.170034,227718400
1996-10-04,0.204241,0.206473,0.197545,0.203683,0.173358,133459200
1996-10-07,0.205357,0.208705,0.204241,0.206473,0.175733,95715200
1996-10-08,0.209821,0.216518,0.207589,0.207589,0.176683,190433600
1996-10-09,0.208705,0.210938,0.204241,0.205357,0.174783,85209600
1996-10-10,0.21317,0.21875,0.212054,0.21596,0.183808,276696000
1996-10-11,0.217634,0.219866,0.214286,0.216518,0.184282,120691200
1996-10-14,0.21875,0.226563,0.216518,0.225446,0.191881,269684800
1996-10-15,0.229911,0.231027,0.223214,0.225446,0.191881,363059200
1996-10-16,0.225446,0.233259,0.219866,0.229911,0.195681,334745600
1996-10-17,0.245536,0.247768,0.235491,0.235491,0.200431,1026625600
1996-10-18,0.236607,0.237723,0.232143,0.237165,0.201855,382659200
1996-10-21,0.236607,0.237723,0.227679,0.228795,0.194732,187611200
1996-10-22,0.228795,0.228795,0.216518,0.222098,0.189032,213718400
1996-10-23,0.220982,0.225446,0.217634,0.220982,0.188082,160059200
1996-10-24,0.223214,0.223214,0.21875,0.220982,0.188082,84369600
1996-10-25,0.222098,0.223214,0.21875,0.21875,0.186182,77560000
1996-10-28,0.22433,0.22433,0.21875,0.21875,0.186182,119996800
1996-10-29,0.219866,0.220982,0.206473,0.207589,0.176683,199628800
1996-10-30,0.209821,0.214286,0.204241,0.204241,0.173833,257051200
1996-10-31,0.207589,0.208705,0.198661,0.205357,0.174783,194219200
1996-11-01,0.208705,0.216518,0.206473,0.216518,0.184282,211332800
1996-11-04,0.217634,0.21875,0.212054,0.217634,0.185232,91268800
1996-11-05,0.21875,0.231027,0.21875,0.227679,0.193782,378112000
1996-11-06,0.228795,0.229911,0.222098,0.227679,0.193782,180308800
1996-11-07,0.226563,0.232143,0.225446,0.231027,0.196631,155075200
1996-11-08,0.231027,0.234375,0.229911,0.234375,0.199481,188708800
1996-11-11,0.235491,0.235491,0.231027,0.232143,0.197581,92534400
1996-11-12,0.233259,0.234375,0.22433,0.225446,0.191881,142956800
1996-11-13,0.226563,0.231027,0.223214,0.228237,0.194257,83608000
1996-11-14,0.227679,0.229911,0.226563,0.228795,0.194732,48529600
1996-11-15,0.231027,0.232143,0.223214,0.223214,0.189982,130715200
1996-11-18,0.223214,0.22433,0.21875,0.220982,0.188082,152835200
1996-11-19,0.222098,0.22433,0.219866,0.222098,0.189032,124432000
1996-11-20,0.222098,0.226563,0.222098,0.223214,0.189982,103096000
1996-11-21,0.222098,0.223214,0.217634,0.21875,0.186182,70604800
1996-11-22,0.21875,0.225446,0.21875,0.225446,0.191881,103980800
1996-11-25,0.226563,0.227679,0.223214,0.223214,0.189982,78948800
1996-11-26,0.222098,0.223214,0.214286,0.216518,0.184282,112985600
1996-11-27,0.215402,0.219866,0.215402,0.21875,0.186182,89040000
1996-11-29,0.21875,0.219866,0.214286,0.215402,0.183333,42291200
1996-12-02,0.215402,0.22433,0.21317,0.22433,0.190931,174977600
1996-12-03,0.225446,0.227679,0.223214,0.22433,0.190931,275531200
1996-12-04,0.22433,0.226563,0.222098,0.223214,0.189982,190825600
1996-12-05,0.223214,0.225446,0.223214,0.223214,0.189982,142139200
1996-12-06,0.217634,0.226563,0.214286,0.22433,0.190931,229387200
1996-12-09,0.225446,0.226563,0.22154,0.223214,0.189982,158648000
1996-12-10,0.222098,0.223214,0.216518,0.21875,0.186182,184284800
1996-12-11,0.212054,0.216518,0.212054,0.214286,0.182383,163363200
1996-12-12,0.215402,0.216518,0.21317,0.21317,0.181433,87001600
1996-12-13,0.212054,0.21317,0.207589,0.207589,0.176683,89096000
1996-12-16,0.209821,0.209821,0.200893,0.202009,0.171934,149240000
1996-12-17,0.199777,0.200893,0.198661,0.200893,0.170984,157248000
1996-12-18,0.203125,0.206473,0.202009,0.206473,0.175733,205072000
1996-12-19,0.205357,0.207589,0.198661,0.198661,0.169084,136886400
1996-12-20,0.200893,0.210938,0.190848,0.209821,0.178583,546436800
1996-12-23,0.214286,0.216518,0.207589,0.207589,0.176683,332304000
1996-12-24,0.207589,0.208705,0.204241,0.206473,0.175733,57612800
1996-12-26,0.207589,0.207589,0.204241,0.205357,0.174783,84884800
1996-12-27,0.204241,0.212054,0.204241,0.206473,0.175733,136998400
1996-12-30,0.206473,0.207589,0.194196,0.194196,0.165284,261800000
1996-12-31,0.190848,0.191964,0.185268,0.186384,0.158635,383745600
1997-01-02,0.188616,0.189732,0.185268,0.1875,0.159585,143113600
1997-01-03,0.188616,0.198661,0.1875,0.194196,0.165284,119716800
1997-01-06,0.157366,0.163783,0.154018,0.159598,0.135837,1882832000
1997-01-07,0.16183,0.162946,0.15625,0.15625,0.132987,976931200
1997-01-08,0.162946,0.164063,0.155134,0.157366,0.133937,1100131200
1997-01-09,0.158482,0.159598,0.15625,0.158482,0.134887,446656000
1997-01-10,0.157366,0.162946,0.157366,0.162946,0.138686,353718400
1997-01-13,0.165179,0.165179,0.16183,0.16183,0.137736,305748800
1997-01-14,0.164063,0.164063,0.158482,0.159598,0.135837,255774400
1997-01-15,0.160714,0.160714,0.152902,0.154018,0.131088,433092800
1997-01-16,0.152902,0.152902,0.148438,0.149554,0.127288,671305600
1997-01-17,0.149554,0.152902,0.148438,0.149554,0.127288,325147200
1997-01-20,0.15067,0.152902,0.149554,0.151228,0.128713,291625600
1997-01-21,0.151786,0.154018,0.15067,0.154018,0.131088,284827200
1997-01-22,0.155134,0.15625,0.151786,0.15346,0.130613,205620800
1997-01-23,0.154018,0.155134,0.152902,0.154018,0.131088,172345600
1997-01-24,0.154018,0.154018,0.15067,0.15067,0.128238,188283200
1997-01-27,0.152902,0.154018,0.148438,0.148438,0.126338,214043200
1997-01-28,0.151786,0.151786,0.147321,0.148438,0.126338,210560000
1997-01-29,0.148438,0.149554,0.147321,0.148438,0.126338,151704000
1997-01-30,0.149554,0.149554,0.147321,0.149554,0.127288,139932800
1997-01-31,0.148438,0.148438,0.147321,0.148438,0.126338,199628800
1997-02-03,0.15067,0.151786,0.145089,0.145647,0.123963,368110400
1997-02-04,0.145089,0.146205,0.135045,0.137277,0.116839,712644800
1997-02-05,0.136161,0.139509,0.136161,0.136161,0.115889,394486400
1997-02-06,0.136161,0.143973,0.136161,0.142857,0.121588,399504000
1997-02-07,0.147321,0.147321,0.140625,0.141183,0.120163,235267200
1997-02-10,0.143973,0.143973,0.139509,0.139509,0.118739,185404800
1997-02-11,0.141741,0.142857,0.138393,0.140067,0.119214,140078400
1997-02-12,0.140625,0.141741,0.138393,0.140625,0.119689,176265600
1997-02-13,0.140625,0.143973,0.138393,0.143973,0.122538,195832000
1997-02-14,0.145089,0.146205,0.142857,0.145647,0.123963,237249600
1997-02-18,0.148438,0.159598,0.145089,0.159598,0.135837,368278400
1997-02-19,0.159598,0.159598,0.152902,0.157366,0.133937,241292800
1997-02-20,0.157366,0.157366,0.151786,0.151786,0.129188,124947200
1997-02-21,0.15067,0.151786,0.142857,0.146205,0.124438,211086400
1997-02-24,0.145089,0.15067,0.145089,0.148438,0.126338,117588800
1997-02-25,0.151786,0.155134,0.15067,0.15067,0.128238,138084800
1997-02-26,0.151786,0.152902,0.149554,0.152902,0.130138,103174400
1997-02-27,0.151786,0.152902,0.149554,0.151786,0.129188,102995200
1997-02-28,0.15067,0.15067,0.145089,0.145089,0.123488,121878400
1997-03-03,0.147321,0.147321,0.142857,0.143973,0.122538,130457600
1997-03-04,0.145089,0.147321,0.142857,0.147321,0.125388,103196800
1997-03-05,0.148438,0.151786,0.147321,0.151786,0.129188,96163200
1997-03-06,0.151786,0.151786,0.147321,0.148438,0.126338,116289600
1997-03-07,0.149554,0.149554,0.146205,0.147321,0.125388,70616000
1997-03-10,0.148438,0.149554,0.146763,0.148438,0.126338,99187200
1997-03-11,0.148438,0.148438,0.142857,0.146205,0.124438,98504000
1997-03-12,0.145089,0.149554,0.143973,0.145089,0.123488,70996800
1997-03-13,0.146205,0.146205,0.143973,0.146205,0.124438,105089600
1997-03-14,0.146205,0.149554,0.145089,0.147879,0.125863,230417600
1997-03-17,0.145089,0.147321,0.142857,0.147321,0.125388,192752000
1997-03-18,0.146205,0.147321,0.143973,0.145089,0.123488,127075200
1997-03-19,0.146205,0.146205,0.141741,0.143973,0.122538,208230400
1997-03-20,0.142857,0.15625,0.141741,0.154018,0.131088,317038400
1997-03-21,0.15625,0.15625,0.146205,0.148438,0.126338,136460800
1997-03-24,0.147321,0.148438,0.145089,0.147321,0.125388,71220800
1997-03-25,0.148438,0.148438,0.143555,0.147321,0.125388,112560000
1997-03-26,0.146205,0.15067,0.145089,0.149554,0.127288,106836800
1997-03-27,0.15625,0.171875,0.154018,0.166295,0.141537,1138905600
1997-03-31,0.166295,0.172991,0.154018,0.162946,0.138686,970244800
1997-04-01,0.157366,0.15904,0.155134,0.15625,0.132987,220259200
1997-04-02,0.159598,0.161272,0.157366,0.160714,0.136787,222432000
1997-04-03,0.165179,0.170759,0.162946,0.168527,0.143436,548856000
1997-04-04,0.170759,0.175223,0.169643,0.171875,0.146286,475249600
1997-04-07,0.176339,0.177455,0.171875,0.174107,0.148186,255259200
1997-04-08,0.175223,0.175223,0.166295,0.170759,0.145336,193827200
1997-04-09,0.171875,0.171875,0.168527,0.169643,0.144386,244988800
1997-04-10,0.169643,0.170759,0.165179,0.168527,0.143436,116984000
1997-04-11,0.168527,0.168527,0.16183,0.162946,0.138686,79564800
1997-04-14,0.164063,0.168527,0.160714,0.167411,0.142487,112358400
1997-04-15,0.170759,0.171875,0.16183,0.164621,0.140112,136046400
1997-04-16,0.166295,0.169643,0.164063,0.165737,0.141062,86217600
1997-04-17,0.162946,0.170759,0.16183,0.169643,0.144386,219464000
1997-04-18,0.170759,0.170759,0.164063,0.164063,0.139637,141444800
1997-04-21,0.166295,0.166295,0.160714,0.160714,0.136787,89152000
1997-04-22,0.16183,0.165179,0.159598,0.165179,0.140587,94651200
1997-04-23,0.164063,0.165179,0.16183,0.16183,0.137736,54488000
1997-04-24,0.165179,0.165179,0.158482,0.159598,0.135837,74939200
1997-04-25,0.157366,0.159598,0.155134,0.15625,0.132987,87382400
1997-04-28,0.158482,0.159598,0.15625,0.157366,0.133937,46771200
1997-04-29,0.160714,0.160714,0.15625,0.157924,0.134412,51755200
1997-04-30,0.151786,0.154018,0.149554,0.151786,0.129188,257633600
1997-05-01,0.15067,0.152902,0.149554,0.151786,0.129188,72340800
1997-05-02,0.151786,0.152902,0.149554,0.151786,0.129188,101987200
1997-05-05,0.151786,0.152902,0.149554,0.151786,0.129188,98492800
1997-05-06,0.151786,0.152902,0.149554,0.15067,0.128238,83148800
1997-05-07,0.15067,0.151786,0.146205,0.147321,0.125388,114217600
1997-05-08,0.148438,0.152902,0.147321,0.151786,0.129188,82936000
1997-05-09,0.151786,0.15625,0.151786,0.152344,0.129663,188372800
1997-05-12,0.154018,0.157366,0.151786,0.156808,0.133462,164976000
1997-05-13,0.15625,0.159598,0.151786,0.156808,0.133462,197019200
1997-05-14,0.159598,0.160714,0.15625,0.157924,0.134412,135643200
1997-05-15,0.158482,0.160714,0.15625,0.158482,0.134887,99008000
1997-05-16,0.15625,0.157366,0.154018,0.154018,0.131088,93296000
1997-05-19,0.15625,0.157366,0.151786,0.151786,0.129188,52259200
1997-05-20,0.151786,0.155692,0.149554,0.154018,0.131088,84828800
1997-05-21,0.152902,0.152902,0.147321,0.15067,0.128238,122248000
1997-05-22,0.149554,0.15067,0.147321,0.148438,0.126338,76764800
1997-05-23,0.148438,0.151786,0.148438,0.15067,0.128238,67032000
1997-05-27,0.149554,0.155134,0.149554,0.154018,0.131088,82084800
1997-05-28,0.155134,0.15625,0.151786,0.151786,0.129188,87539200
1997-05-29,0.152902,0.152902,0.148438,0.148438,0.126338,111182400
1997-05-30,0.147321,0.151786,0.146205,0.148438,0.126338,177329600
1997-06-02,0.151786,0.151786,0.149554,0.151228,0.128713,41585600
1997-06-03,0.149554,0.151228,0.148438,0.148996,0.126813,65240000
1997-06-04,0.148438,0.149554,0.147321,0.148438,0.126338,80404800
1997-06-05,0.148438,0.152902,0.147879,0.148996,0.126813,64612800
1997-06-06,0.148438,0.149554,0.147321,0.149554,0.127288,52875200
1997-06-09,0.148996,0.151228,0.148438,0.148438,0.126338,74804800
1997-06-10,0.149554,0.149554,0.143415,0.145089,0.123488,139048000
1997-06-11,0.145647,0.146763,0.145089,0.145647,0.123963,105403200
1997-06-12,0.146205,0.146205,0.142857,0.143415,0.122063,78691200
1997-06-13,0.143415,0.143973,0.140625,0.141183,0.120163,132070400
1997-06-16,0.141741,0.141741,0.137277,0.138393,0.117789,134008000
1997-06-17,0.138951,0.147321,0.138393,0.145926,0.1242,142251200
1997-06-18,0.143973,0.145089,0.140625,0.142299,0.121113,109648000
1997-06-19,0.142857,0.142857,0.140067,0.140625,0.119689,121027200
1997-06-20,0.140067,0.140625,0.138393,0.138951,0.118264,110185600
1997-06-23,0.138393,0.139509,0.137277,0.137277,0.116839,99545600
1997-06-24,0.137835,0.138951,0.136161,0.136719,0.116364,111148800
1997-06-25,0.136719,0.137277,0.133929,0.135045,0.114939,198632000
1997-06-26,0.135045,0.135045,0.13058,0.131138,0.111614,381987200
1997-06-27,0.131138,0.132254,0.13058,0.131138,0.111614,157953600
